version,msa_cbsa_name,carrier_plan_name,billing_class,setting_type,total_weighted_rate,pct_codebasket_spend_in_postprocess,pct_greenyellow_spend_total,n_npi_greenyellow,n_billingcodes_greenyellow,n_rates_greenyellow,anchor_total_weighted_rate,anchor_carrier_plan_name,pct_diff_from_anchor,outlier_check
v7,"South Bend-Mishawaka, IN-MI MSA",Aetna Open Choice PPO,institutional,inpatient,1298670,0.89,0.87,1,2,2,1123208,UHC Choice POS Plus,0.156,1
v7,"South Bend-Mishawaka, IN-MI MSA",Aetna Open Choice PPO,institutional,outpatient,2136861,62.16,3.96,6,229,473,2129560,UHC Choice POS Plus,0.003,0
v7,"South Bend-Mishawaka, IN-MI MSA",Aetna Open Choice PPO,professional,outpatient,2533858,81.75,54.87,900,1398,78588,2531865,Aetna Choice POS,0.001,0
v7,"South Bend-Mishawaka, IN-MI MSA",BCBS PPO,TOTAL,TOTAL,6212959,2.52,65.49,2387,2923,216698,5870581,UHC Choice POS Plus,0.058,0
v7,"South Bend-Mishawaka, IN-MI MSA",BCBS PPO,institutional,inpatient,1231389,0.0,95.8,6,651,2530,1123208,UHC Choice POS Plus,0.096,0
v7,"South Bend-Mishawaka, IN-MI MSA",BCBS PPO,institutional,outpatient,2226443,0.0,49.62,441,1085,5482,2129560,UHC Choice POS Plus,0.045,0
v7,"South Bend-Mishawaka, IN-MI MSA",BCBS PPO,professional,outpatient,2755126,6.4,64.77,2376,1740,208686,2531865,Aetna Choice POS,0.088,0
v7,"South Bend-Mishawaka, IN-MI MSA",Cigna LocalPlus,TOTAL,TOTAL,6449293,73.49,53,1031,2406,107717,5870581,UHC Choice POS Plus,0.099,0
v7,"South Bend-Mishawaka, IN-MI MSA",Cigna LocalPlus,institutional,inpatient,1505621,93.32,87.98,2,628,1244,1123208,UHC Choice POS Plus,0.34,1
v7,"South Bend-Mishawaka, IN-MI MSA",Cigna LocalPlus,institutional,outpatient,2141107,42.11,18.3,11,465,1338,2129560,UHC Choice POS Plus,0.005,0
v7,"South Bend-Mishawaka, IN-MI MSA",Cigna LocalPlus,professional,outpatient,2802565,89.02,60.72,1020,1544,105135,2531865,Aetna Choice POS,0.107,1
v7,"South Bend-Mishawaka, IN-MI MSA",Cigna OAP,TOTAL,TOTAL,6445957,70.72,51.08,1063,2348,111098,5870581,UHC Choice POS Plus,0.098,0
v7,"South Bend-Mishawaka, IN-MI MSA",Cigna OAP,institutional,inpatient,1505621,93.32,87.98,2,628,1244,1123208,UHC Choice POS Plus,0.34,1
v7,"South Bend-Mishawaka, IN-MI MSA",Cigna OAP,institutional,outpatient,2137983,40.03,16.63,11,445,1284,2129560,UHC Choice POS Plus,0.004,0
v7,"South Bend-Mishawaka, IN-MI MSA",Cigna OAP,professional,outpatient,2802353,83.72,57.52,1052,1494,108570,2531865,Aetna Choice POS,0.107,1
v7,"South Bend-Mishawaka, IN-MI MSA",Cigna PPO,TOTAL,TOTAL,6447127,71.47,51.15,1062,2362,111372,5870581,UHC Choice POS Plus,0.098,0
v7,"South Bend-Mishawaka, IN-MI MSA",Cigna PPO,institutional,inpatient,1505621,93.32,87.98,2,628,1244,1123208,UHC Choice POS Plus,0.34,1
v7,"South Bend-Mishawaka, IN-MI MSA",Cigna PPO,institutional,outpatient,2138399,42.13,16.82,11,475,1344,2129560,UHC Choice POS Plus,0.004,0
v7,"South Bend-Mishawaka, IN-MI MSA",Cigna PPO,professional,outpatient,2803108,83.74,57.56,1051,1496,108784,2531865,Aetna Choice POS,0.107,1
v7,"South Bend-Mishawaka, IN-MI MSA",UHC Choice POS Plus,TOTAL,TOTAL,5870581,77.48,50.16,1145,2270,150579,5870581,UHC Choice POS Plus,0,0
v7,"South Bend-Mishawaka, IN-MI MSA",UHC Choice POS Plus,institutional,inpatient,1123208,99.56,93.28,3,646,1746,1123208,UHC Choice POS Plus,0,0
v7,"South Bend-Mishawaka, IN-MI MSA",UHC Choice POS Plus,institutional,outpatient,2129560,68.87,29.22,14,679,3662,2129560,UHC Choice POS Plus,0,0
v7,"South Bend-Mishawaka, IN-MI MSA",UHC Choice POS Plus,professional,outpatient,2617813,74.02,48.71,1135,1164,145171,2531865,Aetna Choice POS,0.034,0
v7,"South Bend-Mishawaka, IN-MI MSA",UHC POS,TOTAL,TOTAL,5871403,77.42,50.09,1140,2257,150121,5870581,UHC Choice POS Plus,0,0
