msa_id,msa_name,carrier,bucket,state,seg_pop,total_pop,ooa,gy9,gy8,gyd,cb9,cb8,cbd,rate9,rank9
11660,"Arkadelphia, AR",UHC POS,TOTAL,AR,20938,20938,0,59.00,51.45,7.55,70.02,57.91,12.11,5534100,3
11660,"Arkadelphia, AR",Aetna Choice POS,TOTAL,AR,20938,20938,0,72.41,65.50,6.91,82.09,77.98,4.11,5793011,9
11660,"Arkadelphia, AR",UHC Choice POS Plus,TOTAL,AR,20938,20938,0,59.10,51.58,7.52,70.12,57.91,12.21,5535437,4
30580,"Liberal, KS",UHC PPO,TOTAL,KS,21073,21073,0,27.90,24.86,3.04,32.66,28.44,4.22,5704289,3
30580,"Liberal, KS",Cigna OAP,TOTAL,KS,21073,21073,0,26.33,25.26,1.07,31.13,31.94,-0.81,6000867,8
30580,"Liberal, KS",UHC POS,TOTAL,KS,21073,21073,0,27.53,24.78,2.75,32.27,28.37,3.90,5696410,1
30580,"Liberal, KS",BCBS PPO,TOTAL,KS,21073,21073,0,48.03,45.18,2.85,69.03,89.57,-20.54,5847369,5
30580,"Liberal, KS",Aetna Open Choice PPO,TOTAL,KS,21073,21073,0,44.28,35.25,9.03,61.89,44.11,17.78,5850910,6
30580,"Liberal, KS",Aetna Choice POS,TOTAL,KS,21073,21073,0,44.31,35.34,8.97,61.85,44.09,17.76,5846335,4
30580,"Liberal, KS",UHC Choice POS Plus,TOTAL,KS,21073,21073,0,27.75,25.11,2.64,32.61,28.58,4.03,5696674,2
30580,"Liberal, KS",Cigna LocalPlus,TOTAL,KS,21073,21073,0,29.22,27.10,2.12,34.54,34.03,0.51,5998195,7
30580,"Liberal, KS",Cigna PPO,TOTAL,KS,21073,21073,0,26.15,25.14,1.01,30.94,31.81,-0.87,6001187,9
47240,"Vineyard Haven, MA",Cigna OAP,TOTAL,MA,21219,21219,0,34.03,29.21,4.82,40.21,37.28,2.93,6463152,9
47240,"Vineyard Haven, MA",UHC POS,TOTAL,MA,21219,21219,0,32.63,24.51,8.12,41.37,32.14,9.23,6429975,5
47240,"Vineyard Haven, MA",UHC Choice POS Plus,TOTAL,MA,21219,21219,0,34.68,28.14,6.54,41.84,34.00,7.84,6449445,6
47240,"Vineyard Haven, MA",BCBS PPO,TOTAL,MA,21219,21219,0,26.02,22.59,3.43,34.63,26.42,8.21,6351641,4
47240,"Vineyard Haven, MA",Aetna Open Choice PPO,TOTAL,MA,21219,21219,0,40.29,35.54,4.75,54.50,48.00,6.50,5984040,2
47240,"Vineyard Haven, MA",Cigna PPO,TOTAL,MA,21219,21219,0,34.30,29.34,4.96,40.18,37.43,2.75,6459792,8
47240,"Vineyard Haven, MA",UHC PPO,TOTAL,MA,21219,21219,0,34.65,24.72,9.93,41.85,32.35,9.50,6450109,7
47240,"Vineyard Haven, MA",Aetna Choice POS,TOTAL,MA,21219,21219,0,40.41,35.59,4.82,54.56,48.05,6.51,5981867,1
47240,"Vineyard Haven, MA",Cigna LocalPlus,TOTAL,MA,21219,21219,0,32.52,28.81,3.71,38.00,36.43,1.57,6237410,3
27420,"Jamestown, ND",Cigna OAP,TOTAL,ND,21414,21414,0,0.67,1.34,-0.67,0.81,1.59,-0.78,6507047,9
27420,"Jamestown, ND",BCBS PPO,TOTAL,ND,21414,21414,0,27.04,19.92,7.12,33.77,29.55,4.22,6622853,11
27420,"Jamestown, ND",UHC PPO,TOTAL,ND,21414,21414,0,37.62,25.96,11.66,41.48,32.66,8.82,6494720,5
27420,"Jamestown, ND",Cigna PPO,TOTAL,ND,21414,21414,0,0.28,1.37,-1.09,0.32,1.62,-1.30,6509642,10
27420,"Jamestown, ND",Cigna HealthPartners UMAP,TOTAL,ND,21414,21414,0,33.80,,,47.39,,,6484156,4
27420,"Jamestown, ND",UHC POS,TOTAL,ND,21414,21414,0,31.61,25.96,5.65,35.96,32.66,3.30,6256254,1
27420,"Jamestown, ND",Aetna Choice POS,TOTAL,ND,21414,21414,0,43.37,35.42,7.95,54.38,47.82,6.56,6352947,3
27420,"Jamestown, ND",Cigna HealthPartners,TOTAL,ND,21414,21414,1,0.73,1.34,-0.61,0.95,1.59,-0.64,6506119,8
27420,"Jamestown, ND",Aetna Open Choice PPO,TOTAL,ND,21414,21414,0,43.35,35.41,7.94,54.38,47.82,6.56,6352867,2
27420,"Jamestown, ND",UHC Choice POS Plus,TOTAL,ND,21414,21414,0,37.56,33.15,4.41,41.49,41.04,0.45,6495561,6
27420,"Jamestown, ND",Cigna LocalPlus,TOTAL,ND,21414,21414,0,1.53,4.23,-2.70,2.25,5.80,-3.55,6500320,7
27420,"Jamestown, ND",Sanford Health Plan,TOTAL,ND,21414,21414,0,41.57,,,44.32,,,6695208,12
36830,"Othello, WA",Providence Health Plan Option Advantage,TOTAL,WA,21488,21488,0,38.70,,,57.95,,,6082146,9
36830,"Othello, WA",Kaiser Permanente NEW-01 NW,TOTAL,WA,21488,21488,0,5.30,,,6.70,,,6032494,8
36830,"Othello, WA",Kaiser Permanente KFHP-7 WA,TOTAL,WA,21488,21488,0,8.45,,,18.50,,,6026755,1
36830,"Othello, WA",First Choice Health,TOTAL,WA,21488,21488,1,8.36,,,9.15,,,6190190,19
36830,"Othello, WA",Kaiser Permanente KFHP-1 WA,TOTAL,WA,21488,21488,0,8.45,,,18.18,,,6026755,1
36830,"Othello, WA",Regence BS Preferred Plan,TOTAL,WA,21488,21488,0,1.34,0.47,0.87,3.73,1.39,2.34,6098866,13
36830,"Othello, WA",Cigna LocalPlus,TOTAL,WA,21488,21488,0,32.35,33.25,-0.90,36.36,36.52,-0.16,6101506,14
36830,"Othello, WA",UHC PPO,TOTAL,WA,21488,21488,0,35.35,31.51,3.84,40.89,34.91,5.98,6085001,10
36830,"Othello, WA",Kaiser Permanente KFHP-3 WA,TOTAL,WA,21488,21488,0,8.45,,,18.50,,,6026755,1
36830,"Othello, WA",BCBS PPO,TOTAL,WA,21488,21488,0,46.87,34.77,12.10,79.81,37.75,42.06,6359078,20
36830,"Othello, WA",Cigna OAP,TOTAL,WA,21488,21488,0,40.02,33.06,6.96,58.24,36.31,21.93,6126994,15
36830,"Othello, WA",Cigna PPO,TOTAL,WA,21488,21488,0,40.03,33.07,6.96,58.25,36.32,21.93,6128338,16
36830,"Othello, WA",Aetna Choice POS,TOTAL,WA,21488,21488,0,45.50,40.04,5.46,57.32,54.32,3.00,6153880,17
36830,"Othello, WA",Kaiser Permanente KFHP-2 WA,TOTAL,WA,21488,21488,0,8.45,,,18.50,,,6026755,1
36830,"Othello, WA",Kaiser Permanente KFHP-5 WA,TOTAL,WA,21488,21488,0,8.45,,,18.50,,,6026755,1
36830,"Othello, WA",Asuris Preferred,TOTAL,WA,21488,21488,0,49.38,,,67.93,,,6410420,21
36830,"Othello, WA",Kaiser Permanente KFHP-6 WA,TOTAL,WA,21488,21488,0,8.45,,,18.50,,,6026755,1
36830,"Othello, WA",UHC Choice POS Plus,TOTAL,WA,21488,21488,0,35.51,31.59,3.92,40.94,34.85,6.09,6090177,12
36830,"Othello, WA",Aetna Open Choice PPO,TOTAL,WA,21488,21488,0,45.50,40.04,5.46,57.31,54.31,3.00,6154024,18
36830,"Othello, WA",Kaiser Permanente KFHP-4 WA,TOTAL,WA,21488,21488,0,8.45,,,18.50,,,6026755,1
36830,"Othello, WA",UHC POS,TOTAL,WA,21488,21488,0,35.49,31.54,3.95,40.93,34.80,6.13,6088823,11
43580,"Sioux City, IA-NE-SD",Cigna OAP,TOTAL,NE,21687,145738,0,50.46,45.64,4.82,63.95,59.50,4.45,6067147,7
43580,"Sioux City, IA-NE-SD",Cigna PPO,TOTAL,NE,21687,145738,0,50.41,45.58,4.83,63.94,59.50,4.44,6074453,8
43580,"Sioux City, IA-NE-SD",Aetna Choice POS,TOTAL,NE,21687,145738,0,61.05,69.23,-8.18,86.42,84.36,2.06,6062270,6
43580,"Sioux City, IA-NE-SD",UHC POS,TOTAL,NE,21687,145738,0,53.55,59.63,-6.08,84.82,77.95,6.87,5953565,2
43580,"Sioux City, IA-NE-SD",Aetna Open Choice PPO,TOTAL,NE,21687,145738,0,62.25,67.88,-5.63,86.49,83.25,3.24,6148198,9
43580,"Sioux City, IA-NE-SD",UHC PPO,TOTAL,NE,21687,145738,0,54.34,59.64,-5.30,85.44,77.96,7.48,6031588,4
43580,"Sioux City, IA-NE-SD",Cigna LocalPlus,TOTAL,NE,21687,145738,0,52.43,47.27,5.16,67.20,64.07,3.13,6057390,5
43580,"Sioux City, IA-NE-SD",BCBS PPO,TOTAL,NE,21687,145738,0,46.60,64.23,-17.63,60.99,83.11,-22.12,5926033,1
43580,"Sioux City, IA-NE-SD",UHC Choice POS Plus,TOTAL,NE,21687,145738,0,54.86,61.56,-6.70,85.44,79.65,5.79,6024614,3
43580,"Sioux City, IA-NE-SD",Sanford Health Plan,TOTAL,NE,21687,145738,0,27.40,,,30.10,,,6270520,10
13100,"Beatrice, NE",Aetna Open Choice PPO,TOTAL,NE,21711,21711,0,41.75,27.75,14.00,52.09,37.94,14.15,6578863,3
13100,"Beatrice, NE",Aetna Choice POS,TOTAL,NE,21711,21711,0,41.79,27.71,14.08,52.09,37.91,14.18,6575719,2
13100,"Beatrice, NE",Cigna OAP,TOTAL,NE,21711,21711,0,50.78,30.62,20.16,57.82,37.56,20.26,6768740,7
13100,"Beatrice, NE",UHC PPO,TOTAL,NE,21711,21711,0,33.04,26.14,6.90,38.68,33.00,5.68,6677330,6
13100,"Beatrice, NE",UHC POS,TOTAL,NE,21711,21711,0,32.78,26.08,6.70,38.67,32.95,5.72,6675368,5
13100,"Beatrice, NE",Cigna LocalPlus,TOTAL,NE,21711,21711,0,51.10,31.01,20.09,58.24,38.23,20.01,6789392,9
13100,"Beatrice, NE",UHC Choice POS Plus,TOTAL,NE,21711,21711,0,32.73,26.08,6.65,38.62,32.94,5.68,6669640,4
13100,"Beatrice, NE",Cigna PPO,TOTAL,NE,21711,21711,0,50.78,30.62,20.16,57.82,37.56,20.26,6768740,7
13100,"Beatrice, NE",BCBS PPO,TOTAL,NE,21711,21711,0,50.60,30.18,20.42,54.95,40.73,14.22,6474055,1
37420,"Pampa, TX",Aetna Open Choice PPO,TOTAL,TX,21786,21786,0,31.07,26.84,4.23,43.24,37.04,6.20,5594378,10
37420,"Pampa, TX",UHC PPO,TOTAL,TX,21786,21786,0,33.50,25.28,8.22,67.99,49.37,18.62,5592288,8
37420,"Pampa, TX",UHC POS,TOTAL,TX,21786,21786,0,33.49,25.24,8.25,67.81,49.35,18.46,5591352,6
37420,"Pampa, TX",BCBS TX MyBlue Health HMO,TOTAL,TX,21786,21786,0,28.53,17.86,10.67,44.26,27.86,16.40,5386505,2
37420,"Pampa, TX",BCBS TX Blue Essentials,TOTAL,TX,21786,21786,0,53.46,45.31,8.15,86.03,77.32,8.71,5479415,3
37420,"Pampa, TX",Cigna LocalPlus,TOTAL,TX,21786,21786,0,34.75,24.17,10.58,49.59,29.37,20.22,5645885,13
37420,"Pampa, TX",BCBS TX Blue Advantage HMO,TOTAL,TX,21786,21786,0,36.26,25.86,10.40,65.69,57.30,8.39,5221303,1
37420,"Pampa, TX",Cigna PPO,TOTAL,TX,21786,21786,0,24.31,24.07,0.24,29.20,29.23,-0.03,5598978,11
37420,"Pampa, TX",Cigna OAP,TOTAL,TX,21786,21786,0,31.27,24.07,7.20,42.61,29.23,13.38,5623582,12
37420,"Pampa, TX",Aetna Choice POS,TOTAL,TX,21786,21786,0,31.01,26.83,4.18,43.32,37.05,6.27,5593765,9
37420,"Pampa, TX",UHC Choice POS Plus,TOTAL,TX,21786,21786,0,33.48,25.28,8.20,67.98,49.37,18.61,5590296,5
37420,"Pampa, TX",BCBS PPO,TOTAL,TX,21786,21786,0,52.42,46.03,6.39,85.43,77.63,7.80,5591946,7
37420,"Pampa, TX",Healthcare Highways Plus,TOTAL,TX,21786,21786,1,0.00,,,0.01,,,5539527,4
22620,"Forrest City, AR",Cigna PPO,TOTAL,AR,21800,21800,0,28.08,31.97,-3.89,39.46,32.04,7.42,5455356,5
22620,"Forrest City, AR",Aetna Open Choice PPO,TOTAL,AR,21800,21800,0,40.29,36.92,3.37,54.36,39.67,14.69,5584169,8
22620,"Forrest City, AR",BCBS PPO,TOTAL,AR,21800,21800,0,16.63,9.00,7.63,22.25,18.90,3.35,5646686,9
22620,"Forrest City, AR",Cigna LocalPlus,TOTAL,AR,21800,21800,0,28.10,32.27,-4.17,39.46,32.20,7.26,5455017,4
22620,"Forrest City, AR",Cigna OAP,TOTAL,AR,21800,21800,0,28.08,32.01,-3.93,39.47,32.04,7.43,5456051,6
22620,"Forrest City, AR",UHC PPO,TOTAL,AR,21800,21800,0,25.63,22.77,2.86,33.04,25.47,7.57,5417528,1
22620,"Forrest City, AR",Aetna Choice POS,TOTAL,AR,21800,21800,0,39.96,36.54,3.42,54.21,39.84,14.37,5567458,7
22620,"Forrest City, AR",UHC Choice POS Plus,TOTAL,AR,21800,21800,0,25.74,22.86,2.88,33.12,25.57,7.55,5424642,3
22620,"Forrest City, AR",UHC POS,TOTAL,AR,21800,21800,0,25.74,22.86,2.88,32.94,25.57,7.37,5424144,2
36820,"Oskaloosa, IA",Cigna LocalPlus,TOTAL,IA,21880,21880,0,34.19,29.09,5.10,40.45,36.67,3.78,6166797,8
36820,"Oskaloosa, IA",UHC PPO,TOTAL,IA,21880,21880,0,28.57,26.16,2.41,37.78,28.37,9.41,5647535,1
36820,"Oskaloosa, IA",BCBS PPO,TOTAL,IA,21880,21880,0,37.03,32.07,4.96,45.56,37.83,7.73,6074451,4
36820,"Oskaloosa, IA",Aetna Choice POS,TOTAL,IA,21880,21880,0,44.20,31.65,12.55,55.87,36.59,19.28,6113921,5
36820,"Oskaloosa, IA",UHC Choice POS Plus,TOTAL,IA,21880,21880,0,28.48,26.17,2.31,37.79,28.38,9.41,5648161,2
36820,"Oskaloosa, IA",UHC POS,TOTAL,IA,21880,21880,0,28.31,26.15,2.16,37.74,28.36,9.38,5648639,3
36820,"Oskaloosa, IA",Cigna OAP,TOTAL,IA,21880,21880,0,34.03,28.52,5.51,40.06,35.96,4.10,6165858,7
36820,"Oskaloosa, IA",Cigna PPO,TOTAL,IA,21880,21880,0,33.99,28.49,5.50,40.04,35.90,4.14,6165674,6
36820,"Oskaloosa, IA",Aetna Open Choice PPO,TOTAL,IA,21880,21880,0,38.77,24.64,14.13,56.12,26.07,30.05,6232755,9
20300,"Dumas, TX",BCBS TX Blue Advantage HMO,TOTAL,TX,21891,21891,0,37.05,24.70,12.35,77.10,62.10,15.00,5479846,2
20300,"Dumas, TX",Aetna Choice POS,TOTAL,TX,21891,21891,0,32.42,28.28,4.14,44.67,38.51,6.16,5690513,3
20300,"Dumas, TX",UHC PPO,TOTAL,TX,21891,21891,0,27.21,23.90,3.31,33.73,26.05,7.68,5711099,11
20300,"Dumas, TX",Aetna Open Choice PPO,TOTAL,TX,21891,21891,0,32.17,28.28,3.89,44.69,38.50,6.19,5692225,4
20300,"Dumas, TX",Cigna LocalPlus,TOTAL,TX,21891,21891,0,23.48,23.00,0.48,26.96,27.55,-0.59,5704304,7
20300,"Dumas, TX",UHC POS,TOTAL,TX,21891,21891,0,27.20,23.90,3.30,33.73,26.05,7.68,5711019,10
20300,"Dumas, TX",Cigna OAP,TOTAL,TX,21891,21891,0,23.47,22.71,0.76,26.56,26.71,-0.15,5704280,6
20300,"Dumas, TX",BCBS PPO,TOTAL,TX,21891,21891,0,46.98,25.52,21.46,80.89,31.10,49.79,5704765,8
20300,"Dumas, TX",Cigna PPO,TOTAL,TX,21891,21891,0,23.43,22.71,0.72,26.52,26.71,-0.19,5701266,5
20300,"Dumas, TX",BCBS TX MyBlue Health HMO,TOTAL,TX,21891,21891,0,20.52,20.15,0.37,24.70,24.19,0.51,5471208,1
20300,"Dumas, TX",UHC Choice POS Plus,TOTAL,TX,21891,21891,0,27.26,23.99,3.27,33.78,26.15,7.63,5710549,9
20300,"Dumas, TX",BCBS TX Blue Essentials,TOTAL,TX,21891,21891,0,40.48,25.09,15.39,75.51,32.67,42.84,5717359,12
31620,"Magnolia, AR",UHC POS,TOTAL,AR,21894,21894,0,32.68,28.34,4.34,68.43,62.02,6.41,5416897,1
31620,"Magnolia, AR",Cigna LocalPlus,TOTAL,AR,21894,21894,0,26.74,24.65,2.09,36.71,36.27,0.44,5493668,6
31620,"Magnolia, AR",UHC Choice POS Plus,TOTAL,AR,21894,21894,0,32.70,28.35,4.35,68.44,62.02,6.42,5417538,3
31620,"Magnolia, AR",BCBS PPO,TOTAL,AR,21894,21894,0,12.70,11.50,1.20,17.39,16.88,0.51,5527415,7
31620,"Magnolia, AR",Cigna PPO,TOTAL,AR,21894,21894,0,25.10,24.46,0.64,32.41,35.46,-3.05,5483111,4
31620,"Magnolia, AR",UHC PPO,TOTAL,AR,21894,21894,0,32.64,28.36,4.28,68.44,62.03,6.41,5417130,2
31620,"Magnolia, AR",Aetna Choice POS,TOTAL,AR,21894,21894,0,36.23,31.10,5.13,44.14,44.61,-0.47,5542994,8
31620,"Magnolia, AR",Aetna Open Choice PPO,TOTAL,AR,21894,21894,0,36.23,31.10,5.13,44.14,44.61,-0.47,5543104,9
31620,"Magnolia, AR",Cigna OAP,TOTAL,AR,21894,21894,0,24.94,24.40,0.54,32.44,35.47,-3.03,5485168,5
21120,"Elk City, OK",Aetna Choice POS,TOTAL,OK,22159,22159,0,46.39,44.98,1.41,78.08,73.71,4.37,4876373,1
21120,"Elk City, OK",Aetna Open Choice PPO,TOTAL,OK,22159,22159,0,46.49,44.97,1.52,78.12,73.71,4.41,4877925,2
21120,"Elk City, OK",UHC Choice POS Plus,TOTAL,OK,22159,22159,0,40.97,38.95,2.02,53.10,48.92,4.18,4923490,3
21120,"Elk City, OK",UHC POS,TOTAL,OK,22159,22159,0,40.75,38.94,1.81,52.81,48.91,3.90,4923534,5
21120,"Elk City, OK",BCBS PPO,TOTAL,OK,22159,22159,0,53.17,54.15,-0.98,82.06,81.07,0.99,5259327,11
21120,"Elk City, OK",Cigna LocalPlus,TOTAL,OK,22159,22159,0,28.82,28.10,0.72,32.70,32.75,-0.05,4977931,6
