row_grain,state,msa_id,msa_cbsa_name,carrier_plan_name,billing_class,setting_type,pos,presence_status,total_weighted_rate_base,total_weighted_rate_new,delta_total_weighted_rate,pct_change_total_weighted_rate,pct_carrier_mrf_spend_base,pct_carrier_mrf_spend_new,delta_pct_carrier_mrf,pct_hospital_mrf_spend_base,pct_hospital_mrf_spend_new,delta_pct_hospital_mrf,pct_imputed_spend_base,pct_imputed_spend_new,delta_pct_imputed,pct_greenyellow_base,pct_greenyellow_new,delta_pct_greenyellow,pct_red_base,pct_red_new,delta_pct_red,pct_missing_base,pct_missing_new,delta_pct_missing,spend_ratio_vs_bcbs_base,spend_ratio_vs_bcbs_new,delta_spend_ratio_vs_bcbs,n_rates_greenyellow_base,n_rates_greenyellow_new,n_msas_base,n_msas_new,n_states_in_msa_base,n_states_in_msa_new,is_multistate_msa_base,is_multistate_msa_new,is_multistate_msa,n_states_in_msa,review_label_base,review_label_new,supplementary_label_base,supplementary_label_new,label_changed,label_transition,flag_needs_review_base,flag_needs_review_new,flag_canonical_count_base,flag_canonical_count_new,review_direction,flag_big_spend_swing,flag_stoplight_swing,flag_source_swing,flag_label_changed,flag_appeared,flag_disappeared,flag_changed_any
MSA,AK,21820,"Fairbanks-College, AK",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,2371832,2348820,-23012,-0.97,0,0.25,0.25,0,0,0,100,99.75,-0.25,0,0.25,0.25,0,2.94,2.94,100,96.81,-3.19,0.9971,0.9988,0.0017,0,14,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,AK,21820,"Fairbanks-College, AK",Aetna Choice POS,professional,outpatient,Professional,BOTH,3872631,3925569,52938,1.37,70.45,72.71,2.26,0,0,0,29.55,27.29,-2.26,70.45,72.71,2.26,17.56,15.81,-1.75,11.99,11.48,-0.51,0.991,0.9492,-0.0418,297439,310098,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,AK,21820,"Fairbanks-College, AK",BCBS PPO,professional,outpatient,Professional,BOTH,3907687,4135479,227792,5.83,69.78,67.98,-1.8,0,0,0,30.22,32.02,1.8,69.78,67.98,-1.8,17.55,17.22,-0.33,12.67,14.8,2.13,1,1,0,549740,180333,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,AK,21820,"Fairbanks-College, AK",Cigna OAP,professional,outpatient,Professional,BOTH,3537030,3824394,287364,8.12,31.01,19.43,-11.58,0,0,0,68.99,80.57,11.58,31.01,19.43,-11.58,9.08,9.55,0.47,59.91,71.02,11.11,0.9051,0.9248,0.0197,4101,12955,1,1,1,1,false,false,false,1,High Missing,"Low Carrier MRF, High Missing",clean,clean,1,"High Missing  ->  Low Carrier MRF, High Missing",1,1,1,2,regressed,0,1,1,1,0,0,1
MSA,AK,21820,"Fairbanks-College, AK",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,3843735,3851782,8047,0.21,56.51,40.75,-15.76,0,0,0,43.49,59.25,15.76,56.51,40.75,-15.76,9.75,15.76,6.01,33.74,43.48,9.74,0.9836,0.9314,-0.0522,53061,131019,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,1,0,0,0,1
MSA,AK,27940,"Juneau, AK",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,7976679,7945526,-31153,-0.39,41.88,45.87,3.99,13.37,11.67,-1.7,44.76,42.46,-2.3,55.24,57.54,2.3,19.1,18.1,-1,25.65,24.36,-1.29,0.9867,0.966,-0.0207,199173,216568,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,AK,27940,"Juneau, AK",BCBS PPO,TOTAL,TOTAL,All,BOTH,8084059,8224859,140800,1.74,34.87,53.95,19.08,13.3,4.49,-8.81,51.83,41.56,-10.27,48.17,58.44,10.27,17.53,28.63,11.1,34.3,12.92,-21.38,1,1,0,206962,104108,1,1,1,1,false,false,false,1,clean,"Low Hospital MRF, High Red",clean,clean,1,"clean  ->  Low Hospital MRF, High Red",0,1,0,2,regressed,0,1,1,1,0,0,1
MSA,AK,27940,"Juneau, AK",Cigna OAP,TOTAL,TOTAL,All,BOTH,7290343,7858293,567950,7.79,16.42,15.17,-1.25,0,0,0,83.58,84.83,1.25,16.42,15.17,-1.25,16.51,14.73,-1.78,67.07,70.11,3.04,0.9018,0.9554,0.0536,28400,29288,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",clean,clean,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,AK,27940,"Juneau, AK",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,8093010,7993181,-99829,-1.23,30.2,22.2,-8,13.11,11.57,-1.54,56.69,66.23,9.54,43.31,33.77,-9.54,5.37,9.3,3.93,51.31,56.93,5.62,1.0011,0.9718,-0.0293,45464,128347,1,1,1,1,false,false,false,1,High Missing,"Low Carrier MRF, High Missing",clean,clean,1,"High Missing  ->  Low Carrier MRF, High Missing",1,1,1,2,regressed,0,0,0,1,0,0,1
MSA,AK,27940,"Juneau, AK",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,1775725,1708655,-67070,-3.78,0,0,0,59.07,53.8,-5.27,40.93,46.2,5.27,59.07,53.8,-5.27,2.09,5.85,3.76,38.84,40.35,1.51,1.0038,1.022,0.0182,310,290,1,1,1,1,false,false,false,1,Low Carrier MRF,Low Carrier MRF,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,AK,27940,"Juneau, AK",BCBS PPO,institutional,inpatient,Inpatient,BOTH,1768954,1671866,-97088,-5.49,0,33.02,33.02,59.58,21.59,-37.99,40.42,45.39,4.97,59.58,54.61,-4.97,1.65,24.13,22.48,38.77,21.26,-17.51,1,1,0,313,541,1,1,1,1,false,false,false,1,Low Carrier MRF,High Red,clean,clean,1,Low Carrier MRF  ->  High Red,1,1,1,1,stable,0,1,1,1,0,0,1
MSA,AK,27940,"Juneau, AK",Cigna OAP,institutional,inpatient,Inpatient,BOTH,1389577,1692583,303006,21.81,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0.7855,1.0124,0.2269,0,0,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing","Off vs BCBS, Off vs Peers, Sparse Sample",Sparse Sample,0,,1,1,3,3,stable,1,0,0,0,0,0,1
MSA,AK,27940,"Juneau, AK",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,1759289,1688094,-71195,-4.05,0,0,0,58.93,53.37,-5.56,41.07,46.63,5.56,58.93,53.37,-5.56,2.04,6.04,4,39.03,40.59,1.56,0.9945,1.0097,0.0152,308,290,1,1,1,1,false,false,false,1,Low Carrier MRF,Low Carrier MRF,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,AK,27940,"Juneau, AK",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,2441806,2360433,-81373,-3.33,25.88,41.49,15.61,0.71,0.34,-0.37,73.42,58.17,-15.25,26.58,41.83,15.25,35.42,24.93,-10.49,38,33.24,-4.76,1.0077,1.0017,-0.006,318,490,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,1,1,0,0,0,1
MSA,AK,27940,"Juneau, AK",BCBS PPO,institutional,outpatient,Outpatient,BOTH,2423112,2356421,-66691,-2.75,8.94,47.16,38.22,0.87,0.36,-0.51,90.2,52.47,-37.73,9.8,47.53,37.73,24.67,43.97,19.3,65.53,8.5,-57.03,1,1,0,324,1416,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Red, High Missing","Low Hospital MRF, High Red",clean,clean,1,"Low Carrier MRF, Low Hospital MRF, High Red, High Missing  ->  Low Hospital MRF, High Red",1,1,4,2,improved,0,1,1,1,0,0,1
MSA,AK,27940,"Juneau, AK",Cigna OAP,institutional,outpatient,Outpatient,BOTH,2420387,2352348,-68039,-2.81,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0.9989,0.9983,-0.0006,0,0,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,AK,27940,"Juneau, AK",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,2422936,2355174,-67762,-2.8,0,0,0,1.01,1.02,0.01,98.99,98.98,-0.01,1.01,1.02,0.01,0.06,0.05,-0.01,98.94,98.93,-0.01,0.9999,0.9995,-0.0004,25,24,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,AK,27940,"Juneau, AK",Aetna Choice POS,professional,outpatient,Professional,BOTH,3759148,3876439,117291,3.12,72.05,68.76,-3.29,0,0,0,27.95,31.24,3.29,72.05,68.76,-3.29,16.54,19.33,2.79,11.4,11.91,0.51,0.9659,0.9237,-0.0422,198545,215788,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,AK,27940,"Juneau, AK",BCBS PPO,professional,outpatient,Professional,BOTH,3891993,4196572,304579,7.83,66.87,66.1,-0.77,0,0,0,33.13,33.9,0.77,66.87,66.1,-0.77,20.31,21.82,1.51,12.82,12.08,-0.74,1,1,0,206325,102151,1,1,1,1,false,false,false,1,High Red,High Red,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,AK,27940,"Juneau, AK",Cigna OAP,professional,outpatient,Professional,BOTH,3480379,3813361,332982,9.57,34.39,31.25,-3.14,0,0,0,65.61,68.75,3.14,34.39,31.25,-3.14,34.58,30.35,-4.23,31.02,38.4,7.38,0.8942,0.9087,0.0145,28400,29288,1,1,1,1,false,false,false,1,High Red,High Red,Off vs BCBS,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,AK,27940,"Juneau, AK",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,3910785,3949912,39127,1,62.5,44.92,-17.58,0,0,0,37.5,55.08,17.58,62.5,44.92,-17.58,10.17,16.22,6.05,27.33,38.87,11.54,1.0048,0.9412,-0.0636,45131,128033,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,1,0,0,0,1
MSA,AK,28540,"Ketchikan, AK",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,7188751,7314059,125308,1.74,44.7,48.52,3.82,5.59,3.37,-2.22,49.7,48.11,-1.59,50.3,51.89,1.59,16.6,15.04,-1.56,33.1,33.07,-0.03,0.983,0.9844,0.0014,117291,107559,1,1,1,1,false,false,false,1,clean,Low Hospital MRF,clean,clean,1,clean  ->  Low Hospital MRF,0,1,0,1,regressed,0,0,0,1,0,0,1
MSA,AK,28540,"Ketchikan, AK",BCBS PPO,TOTAL,TOTAL,All,BOTH,7312880,7429687,116807,1.6,32.57,45.01,12.44,0,0,0,67.43,54.99,-12.44,32.57,45.01,12.44,13.07,34.93,21.86,54.36,20.06,-34.3,1,1,0,106342,58123,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Missing","Low Hospital MRF, High Red",clean,clean,1,"Low Hospital MRF, High Missing  ->  Low Hospital MRF, High Red",1,1,2,2,stable,0,1,1,1,0,0,1
MSA,AK,28540,"Ketchikan, AK",Cigna OAP,TOTAL,TOTAL,All,BOTH,7308425,7306156,-2269,-0.03,31.82,32.04,0.22,10.84,11.05,0.21,57.33,56.9,-0.43,42.67,43.1,0.43,8.03,10.56,2.53,49.31,46.34,-2.97,0.9994,0.9834,-0.016,42971,43649,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,AK,28540,"Ketchikan, AK",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,7162920,7067691,-95229,-1.33,28.19,34.65,6.46,10.65,11.68,1.03,61.15,53.67,-7.48,38.85,46.33,7.48,4.8,7.95,3.15,56.35,45.72,-10.63,0.9795,0.9513,-0.0282,23515,50988,1,1,1,1,false,false,false,1,High Missing,clean,clean,clean,1,High Missing  ->  clean,1,0,1,0,improved,0,1,0,1,0,0,1
MSA,AK,28540,"Ketchikan, AK",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,1389374,1391584,2210,0.16,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,1,1,0,0,0,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,AK,28540,"Ketchikan, AK",BCBS PPO,institutional,inpatient,Inpatient,BOTH,1389374,1391584,2210,0.16,0,8.15,8.15,0,0,0,100,91.85,-8.15,0,8.15,8.15,0,62.44,62.44,100,29.41,-70.59,1,1,0,0,23,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Red",Sparse Sample,Sparse Sample,1,"Low Carrier MRF, Low Hospital MRF, High Missing  ->  Low Carrier MRF, Low Hospital MRF, High Red",1,1,3,3,stable,0,1,0,1,0,0,1
MSA,AK,28540,"Ketchikan, AK",Cigna OAP,institutional,inpatient,Inpatient,BOTH,1389374,1391584,2210,0.16,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,1,1,0,0,0,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,AK,28540,"Ketchikan, AK",UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,1389374,1391584,2210,0.16,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,1,1,0,0,0,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,AK,28540,"Ketchikan, AK",Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,2346637,2354565,7928,0.34,29.74,44.02,14.28,17.13,10.46,-6.67,53.13,45.52,-7.61,46.87,54.48,7.61,29.9,22.46,-7.44,23.23,23.05,-0.18,1.0058,0.9882,-0.0176,536,616,1,1,1,1,false,false,false,1,High Red,High Red,clean,clean,0,,1,1,1,1,stable,0,0,1,0,0,0,1
MSA,AK,28540,"Ketchikan, AK",BCBS PPO,institutional,outpatient,Outpatient,BOTH,2333040,2382776,49736,2.13,1.06,28.69,27.63,0,0,0,98.94,71.31,-27.63,1.06,28.69,27.63,17.25,48.56,31.31,81.68,22.75,-58.93,1,1,0,12,414,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Hospital MRF, High Red",Sparse Sample,clean,1,"Low Carrier MRF, Low Hospital MRF, High Missing  ->  Low Hospital MRF, High Red",1,1,3,2,improved,0,1,1,1,0,0,1
MSA,AK,28540,"Ketchikan, AK",Cigna OAP,institutional,outpatient,Outpatient,BOTH,2425600,2353881,-71719,-2.96,0.01,0,-0.01,32.67,34.31,1.64,67.32,65.69,-1.63,32.68,34.31,1.63,7.59,12.45,4.86,59.72,53.24,-6.48,1.0397,0.9879,-0.0518,247,353,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Missing","Low Carrier MRF, High Missing",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,AK,28540,"Ketchikan, AK",UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,2426329,2379070,-47259,-1.95,0,0,0,31.45,34.69,3.24,68.55,65.31,-3.24,31.45,34.69,3.24,7.52,12.51,4.99,61.03,52.8,-8.23,1.04,0.9984,-0.0416,261,347,1,1,1,1,false,false,false,1,"Low Carrier MRF, High Missing","Low Carrier MRF, High Missing",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,AK,28540,"Ketchikan, AK",Aetna Choice POS,professional,outpatient,Professional,BOTH,3452740,3567909,115169,3.34,72.86,70.42,-2.44,0,0,0,27.14,29.58,2.44,72.86,70.42,-2.44,14.25,16.02,1.77,12.89,13.57,0.68,0.9616,0.9761,0.0145,116755,106943,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,AK,28540,"Ketchikan, AK",BCBS PPO,professional,outpatient,Professional,BOTH,3590466,3655327,64861,1.81,65.65,69.68,4.03,0,0,0,34.35,30.32,-4.03,65.65,69.68,4.03,15.41,15.57,0.16,18.94,14.75,-4.19,1,1,0,106330,57686,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,AK,28540,"Ketchikan, AK",Cigna OAP,professional,outpatient,Professional,BOTH,3493452,3560691,67239,1.92,66.57,65.75,-0.82,0,0,0,33.43,34.25,0.82,66.57,65.75,-0.82,11.52,13.44,1.92,21.91,20.81,-1.1,0.973,0.9741,0.0011,42724,43296,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
MSA,AK,28540,"Ketchikan, AK",UHC Choice POS Plus,professional,outpatient,Professional,BOTH,3347217,3297037,-50180,-1.5,60.33,74.27,13.94,0,0,0,39.67,25.73,-13.94,60.33,74.27,13.94,4.82,8.02,3.2,34.84,17.71,-17.13,0.9323,0.902,-0.0303,23254,50641,1,1,1,1,false,false,false,1,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,1,0,0,0,1
STATE,AL,,,Aetna Choice POS,TOTAL,TOTAL,All,BOTH,5003778,5098672,94894,1.9,45.44,52.84,7.4,7.65,6.97,-0.68,46.91,40.19,-6.72,53.09,59.81,6.72,18.97,16.78,-2.19,27.94,23.41,-4.53,1.0207,1.0266,0.0059,28067351,28933542,26,26,,,,,,,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
STATE,AL,,,BCBS PPO,TOTAL,TOTAL,All,BOTH,4902280,4966624,64344,1.31,48.23,48.78,0.55,2.3,3,0.7,49.47,48.21,-1.26,50.52,51.79,1.27,32.62,31.64,-0.98,16.86,16.57,-0.29,1,1,0,11442683,12454159,26,26,,,,,,,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
STATE,AL,,,Cigna OAP,TOTAL,TOTAL,All,BOTH,4922181,4991343,69162,1.41,41.9,42.12,0.22,10.7,11.8,1.1,47.4,46.08,-1.32,52.6,53.92,1.32,22.62,22.24,-0.38,24.78,23.83,-0.95,1.0041,1.005,0.0009,4250445,4325525,26,26,,,,,,,High Red,High Red,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
STATE,AL,,,UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,4912249,4944051,31802,0.65,37.78,41.15,3.37,7.45,8.08,0.63,54.77,50.77,-4,45.23,49.23,4,16.47,18.55,2.08,38.3,32.22,-6.08,1.002,0.9955,-0.0065,3245961,6189374,26,26,,,,,,,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
STATE,AL,,,Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,1136678,1118257,-18421,-1.62,7.28,6.38,-0.9,18.04,20.54,2.5,74.68,73.08,-1.6,25.32,26.92,1.6,28.18,29.05,0.87,46.5,44.03,-2.47,1.0109,1.0145,0.0036,7021,7873,26,26,,,,,,,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
STATE,AL,,,BCBS PPO,institutional,inpatient,Inpatient,BOTH,1124399,1102294,-22105,-1.97,18.87,21.05,2.18,5.09,6.68,1.59,76.04,72.26,-3.78,23.96,27.74,3.78,66.27,63.94,-2.33,9.78,8.32,-1.46,1,1,0,12788,16390,26,26,,,,,,,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
STATE,AL,,,Cigna OAP,institutional,inpatient,Inpatient,BOTH,1184705,1162013,-22692,-1.92,39.61,38.03,-1.58,17.04,19.47,2.43,43.35,42.5,-0.85,56.64,57.5,0.86,30.61,30.69,0.08,12.74,11.81,-0.93,1.0536,1.0542,0.0006,24871,29859,26,26,,,,,,,High Red,High Red,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
STATE,AL,,,UHC Choice POS Plus,institutional,inpatient,Inpatient,BOTH,1112769,1093958,-18811,-1.69,29.19,26.21,-2.98,7.73,11.29,3.56,63.08,62.5,-0.58,36.92,37.5,0.58,27.42,30.11,2.69,35.65,32.39,-3.26,0.9897,0.9924,0.0027,19694,22686,26,26,,,,,,,High Red,High Red,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
STATE,AL,,,Aetna Choice POS,institutional,outpatient,Outpatient,BOTH,1770343,1803904,33561,1.9,30.29,46.3,16.01,10.03,6.98,-3.05,59.68,46.72,-12.96,40.32,53.27,12.95,25.18,20.89,-4.29,34.5,25.83,-8.67,1.0012,1.0106,0.0094,24448,45600,26,26,,,,,,,High Red,High Red,clean,clean,0,,1,1,1,1,stable,0,1,1,0,0,0,1
STATE,AL,,,BCBS PPO,institutional,outpatient,Outpatient,BOTH,1768241,1784938,16697,0.94,33.41,34.1,0.69,3.13,4.22,1.09,63.46,61.68,-1.78,36.54,38.32,1.78,41.69,40.66,-1.03,21.77,21.02,-0.75,1,1,0,72129,81383,26,26,,,,,,,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
STATE,AL,,,Cigna OAP,institutional,outpatient,Outpatient,BOTH,1751850,1778192,26342,1.5,11.77,11.42,-0.35,18.53,20.4,1.87,69.69,68.18,-1.51,30.31,31.82,1.51,31.27,32,0.73,38.42,36.17,-2.25,0.9907,0.9962,0.0055,30204,36685,26,26,,,,,,,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
STATE,AL,,,UHC Choice POS Plus,institutional,outpatient,Outpatient,BOTH,1772662,1786163,13501,0.76,13.56,12.72,-0.84,15.81,15.44,-0.37,70.63,71.83,1.2,29.37,28.17,-1.2,20.96,22.32,1.36,49.68,49.51,-0.17,1.0025,1.0007,-0.0018,64143,73732,26,26,,,,,,,"Low Carrier MRF, High Red","Low Carrier MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
STATE,AL,,,Aetna Choice POS,professional,outpatient,Professional,BOTH,2096757,2176511,79754,3.8,78.93,82.13,3.2,0,0,0,21.07,17.87,-3.2,78.93,82.12,3.19,8.74,7.06,-1.68,12.34,10.82,-1.52,1.0434,1.0467,0.0033,28035882,28880069,26,26,,,,,,,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
STATE,AL,,,BCBS PPO,professional,outpatient,Professional,BOTH,2009639,2079393,69754,3.47,77.69,76.09,-1.6,0,0,0,22.31,23.91,1.6,77.69,76.09,-1.6,5.81,6.79,0.98,16.5,17.12,0.62,1,1,0,11357766,12356386,26,26,,,,,,,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
STATE,AL,,,Cigna OAP,professional,outpatient,Professional,BOTH,1985625,2051138,65513,3.3,69.85,71.06,1.21,0,0,0,30.15,28.94,-1.21,69.85,71.06,1.21,10.21,9,-1.21,19.94,19.95,0.01,0.9881,0.9864,-0.0017,4195370,4258981,26,26,,,,,,,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,0,0,0,0,0,0
STATE,AL,,,UHC Choice POS Plus,professional,outpatient,Professional,BOTH,2026818,2063929,37111,1.83,63.67,73.67,10,0,0,0,36.33,26.33,-10,63.67,73.67,10,6.53,9.16,2.63,29.8,17.17,-12.63,1.0085,0.9926,-0.0159,3162124,6092956,26,26,,,,,,,clean,clean,clean,clean,0,,0,0,0,0,still_clean,0,1,0,0,0,0,1
MSA,AL,10700,"Albertville, AL",Aetna Choice POS,TOTAL,TOTAL,All,BOTH,4859809,4965929,106120,2.18,43.1,48.46,5.36,0,0,0,56.9,51.54,-5.36,43.1,48.46,5.36,7.22,8.86,1.64,49.68,42.68,-7,1.0218,1.0227,0.0009,453861,477605,1,1,1,1,false,false,false,1,Low Hospital MRF,Low Hospital MRF,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,AL,10700,"Albertville, AL",BCBS PPO,TOTAL,TOTAL,All,BOTH,4756148,4855542,99394,2.09,56.37,55.29,-1.08,0,0,0,43.63,44.71,1.08,56.37,55.29,-1.08,25.32,25.57,0.25,18.31,19.14,0.83,1,1,0,283234,301711,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
MSA,AL,10700,"Albertville, AL",Cigna OAP,TOTAL,TOTAL,All,BOTH,4790454,4859952,69498,1.45,42.92,43.48,0.56,0,0,0,57.08,56.52,-0.56,42.92,43.48,0.56,18.03,17.88,-0.15,39.04,38.65,-0.39,1.0072,1.0009,-0.0063,83315,85770,1,1,1,1,false,false,false,1,Low Hospital MRF,Low Hospital MRF,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,AL,10700,"Albertville, AL",UHC Choice POS Plus,TOTAL,TOTAL,All,BOTH,4678146,4731455,53309,1.14,42.31,46.01,3.7,0,0,0,57.69,53.99,-3.7,42.31,46.01,3.7,18.31,19.83,1.52,39.38,34.16,-5.22,0.9836,0.9744,-0.0092,95298,217119,1,1,1,1,false,false,false,1,Low Hospital MRF,Low Hospital MRF,clean,clean,0,,1,1,1,1,stable,0,0,0,0,0,0,0
MSA,AL,10700,"Albertville, AL",Aetna Choice POS,institutional,inpatient,Inpatient,BOTH,956338,960927,4589,0.48,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,1.0232,1.0242,0.001,0,0,1,1,1,1,false,false,false,1,"Low Carrier MRF, Low Hospital MRF, High Missing","Low Carrier MRF, Low Hospital MRF, High Missing",Sparse Sample,Sparse Sample,0,,1,1,3,3,stable,0,0,0,0,0,0,0
MSA,AL,10700,"Albertville, AL",BCBS PPO,institutional,inpatient,Inpatient,BOTH,934620,938214,3594,0.38,59.05,58.01,-1.04,0,0,0,40.95,41.99,1.04,59.05,58.01,-1.04,29.34,28.94,-0.4,11.61,13.05,1.44,1,1,0,544,536,1,1,1,1,false,false,false,1,"Low Hospital MRF, High Red","Low Hospital MRF, High Red",clean,clean,0,,1,1,2,2,stable,0,0,0,0,0,0,0
