msa_cbsa_name,carrier_plan_name,v5_spend_per_1k,v5_rate_rank,v6_spend_per_1k,v6_rate_rank,v7_spend_per_1k,v7_rate_rank
"Florence, SC MSA",Aetna Open Choice PPO,5993983.0,4,5799286.0,3,6301708.0,6
"Florence, SC MSA",BCBS PPO,5977435.0,3,5669527.0,1,6198835.0,1
"Florence, SC MSA",Cigna LocalPlus,,,5802054.0,5,6202636.0,2
"Florence, SC MSA",Cigna OAP,5844601.0,1,5801979.0,4,6206031.0,3
"Florence, SC MSA",Cigna PPO,5885573.0,2,5812701.0,6,6206940.0,4
"Florence, SC MSA",UHC Choice POS Plus,,,5987883.0,7,6398472.0,7
"Florence, SC MSA",UHC POS,6275215.0,6,5994942.0,8,6399266.0,8
"Florence, SC MSA",UHC PPO,,,6004610.0,9,6415157.0,9
"Florence-Muscle Shoals, AL MSA",Aetna Choice POS,4852138.0,5,4718493.0,9,5356251.0,9
"Florence-Muscle Shoals, AL MSA",Aetna Open Choice PPO,4852108.0,4,4718473.0,8,5319966.0,8
"Florence-Muscle Shoals, AL MSA",BCBS PPO,4840019.0,3,4605815.0,5,5265049.0,7
"Florence-Muscle Shoals, AL MSA",Cigna LocalPlus,,,4609217.0,6,5249703.0,6
"Florence-Muscle Shoals, AL MSA",Cigna OAP,4856829.0,6,4611362.0,7,5247979.0,5
"Florence-Muscle Shoals, AL MSA",Cigna PPO,4726723.0,2,4526234.0,1,5177357.0,4
"Florence-Muscle Shoals, AL MSA",UHC Choice POS Plus,,,4569668.0,2,5154564.0,2
"Florence-Muscle Shoals, AL MSA",UHC POS,4713377.0,1,4572901.0,3,5153887.0,1
"Florence-Muscle Shoals, AL MSA",UHC PPO,,,4573441.0,4,5156617.0,3
"Fond du Lac, WI MSA",Aetna Choice POS,6770494.0,2,7565450.0,5,7117071.0,1
"Fond du Lac, WI MSA",Aetna Open Choice PPO,6746415.0,1,7568928.0,6,7132145.0,2
"Fond du Lac, WI MSA",BCBS PPO,7293995.0,6,7837190.0,8,7260740.0,6
"Fond du Lac, WI MSA",Cigna LocalPlus,,,8002790.0,9,7597206.0,9
"Fond du Lac, WI MSA",Cigna OAP,6970332.0,4,7768001.0,7,7429988.0,8
"Fond du Lac, WI MSA",Cigna PPO,6921256.0,3,7537652.0,4,7242592.0,4
"Fond du Lac, WI MSA",UHC Choice POS Plus,,,7434795.0,3,7258090.0,5
"Fond du Lac, WI MSA",UHC POS,6987289.0,5,7425402.0,2,7352713.0,7
"Fond du Lac, WI MSA",UHC PPO,,,7309643.0,1,7198661.0,3
"Fort Collins-Loveland, CO MSA",Aetna Choice POS,7221198.0,5,6762965.0,2,6631602.0,2
"Fort Collins-Loveland, CO MSA",Aetna Open Choice PPO,7175627.0,4,6630707.0,1,6632119.0,3
"Fort Collins-Loveland, CO MSA",BCBS PPO,7261366.0,6,6942764.0,7,6994368.0,9
"Fort Collins-Loveland, CO MSA",Cigna LocalPlus,,,6773829.0,3,6469996.0,1
"Fort Collins-Loveland, CO MSA",Cigna OAP,7135996.0,2,6837734.0,5,6777883.0,5
"Fort Collins-Loveland, CO MSA",Cigna PPO,7031753.0,1,6947104.0,8,6846081.0,7
"Fort Collins-Loveland, CO MSA",UHC Choice POS Plus,,,6916617.0,6,6841013.0,6
"Fort Collins-Loveland, CO MSA",UHC POS,7139161.0,3,6808307.0,4,6713577.0,4
"Fort Collins-Loveland, CO MSA",UHC PPO,,,6955222.0,9,6856770.0,8
"Fort Smith, AR-OK MSA",Aetna Choice POS,5007285.0,6,4877351.0,9,5427624.0,9
"Fort Smith, AR-OK MSA",Aetna Open Choice PPO,5004835.0,5,4877252.0,8,5404892.0,8
"Fort Smith, AR-OK MSA",BCBS PPO,4550818.0,1,4432288.0,1,5102505.0,1
"Fort Smith, AR-OK MSA",Cigna LocalPlus,,,4597447.0,2,5213558.0,3
"Fort Smith, AR-OK MSA",Cigna OAP,4673452.0,2,4599555.0,3,5212880.0,2
"Fort Smith, AR-OK MSA",Cigna PPO,4792082.0,3,4612407.0,4,5215091.0,4
"Fort Smith, AR-OK MSA",UHC Choice POS Plus,,,4655856.0,7,5225886.0,5
"Fort Smith, AR-OK MSA",UHC POS,4834336.0,4,4650516.0,6,5226183.0,6
"Fort Smith, AR-OK MSA",UHC PPO,,,4650103.0,5,5227798.0,7
"Fort Walton Beach-Crestview-Destin, FL MSA",Aetna Choice POS,6001809.0,3,5718673.0,5,6252776.0,5
"Fort Walton Beach-Crestview-Destin, FL MSA",Aetna Open Choice PPO,6014040.0,4,5714885.0,4,6253002.0,6
"Fort Walton Beach-Crestview-Destin, FL MSA",BCBS PPO,6214755.0,6,5857961.0,7,6197896.0,4
"Fort Walton Beach-Crestview-Destin, FL MSA",Cigna LocalPlus,,,5705591.0,3,6155029.0,2
"Fort Walton Beach-Crestview-Destin, FL MSA",Cigna OAP,5943874.0,1,5698077.0,1,6138858.0,1
"Fort Walton Beach-Crestview-Destin, FL MSA",Cigna PPO,5949593.0,2,5698631.0,2,6156929.0,3
"Fort Walton Beach-Crestview-Destin, FL MSA",UHC Choice POS Plus,,,5866682.0,8,6298144.0,8
"Fort Walton Beach-Crestview-Destin, FL MSA",UHC POS,6019342.0,5,5818731.0,6,6284274.0,7
"Fort Walton Beach-Crestview-Destin, FL MSA",UHC PPO,,,5946299.0,9,6313902.0,9
"Fort Wayne, IN MSA",Aetna Choice POS,5882671.0,2,5576543.0,2,6029511.0,2
"Fort Wayne, IN MSA",Aetna Open Choice PPO,5900626.0,3,5564927.0,1,6029230.0,1
"Fort Wayne, IN MSA",BCBS PPO,6378756.0,6,5986943.0,9,6346230.0,9
"Fort Wayne, IN MSA",Cigna LocalPlus,,,5587607.0,3,6048559.0,4
"Fort Wayne, IN MSA",Cigna OAP,5882291.0,1,5607180.0,4,6048351.0,3
"Fort Wayne, IN MSA",Cigna PPO,5903828.0,4,5611847.0,5,6056760.0,5
"Fort Wayne, IN MSA",UHC Choice POS Plus,,,5629264.0,7,6066116.0,7
"Fort Wayne, IN MSA",UHC POS,5938973.0,5,5622545.0,6,6063430.0,6
"Fort Wayne, IN MSA",UHC PPO,,,5648256.0,8,6080550.0,8
"Fresno, CA MSA",Aetna Choice POS,6311467.0,3,6285754.0,9,6538763.0,3
"Fresno, CA MSA",Aetna Open Choice PPO,6305716.0,2,6298280.0,10,6541223.0,5
"Fresno, CA MSA",BCBS PPO,6531727.0,7,6104822.0,6,6660735.0,7
"Fresno, CA MSA",BS CA Blue Shield Preferred Network,6252826.0,1,5994867.0,1,6603699.0,6
"Fresno, CA MSA",Cigna LocalPlus,,,6023806.0,2,6799896.0,10
"Fresno, CA MSA",Cigna OAP,6444894.0,6,6082037.0,3,6794623.0,8
"Fresno, CA MSA",Cigna PPO,6438239.0,5,6088172.0,4,6798698.0,9
"Fresno, CA MSA",UHC Choice POS Plus,,,6115908.0,7,6538286.0,2
"Fresno, CA MSA",UHC POS,6341422.0,4,6088961.0,5,6531919.0,1
"Fresno, CA MSA",UHC PPO,,,6119276.0,8,6539067.0,4
GA NONMETROPOLITAN AREA,Aetna Choice POS,6469294.0,5,6147698.0,8,6257372.0,8
GA NONMETROPOLITAN AREA,Aetna Open Choice PPO,6503109.0,6,6152278.0,9,6270861.0,9
GA NONMETROPOLITAN AREA,BCBS PPO,6108010.0,1,6025064.0,5,6071199.0,5
GA NONMETROPOLITAN AREA,Cigna LocalPlus,,,5866315.0,1,5956900.0,1
GA NONMETROPOLITAN AREA,Cigna OAP,6235401.0,3,6135022.0,6,6166912.0,6
GA NONMETROPOLITAN AREA,Cigna PPO,6251668.0,4,6137585.0,7,6168262.0,7
GA NONMETROPOLITAN AREA,UHC Choice POS Plus,,,5922314.0,2,6008101.0,2
GA NONMETROPOLITAN AREA,UHC POS,6116992.0,2,5923770.0,3,6020107.0,4
GA NONMETROPOLITAN AREA,UHC PPO,,,5925685.0,4,6018592.0,3
"Gadsden, AL MSA",Aetna Choice POS,4907637.0,6,4710972.0,9,5551133.0,9
"Gadsden, AL MSA",Aetna Open Choice PPO,4894682.0,5,4710919.0,8,5548784.0,8
"Gadsden, AL MSA",BCBS PPO,4867646.0,4,4572221.0,4,5539473.0,7
"Gadsden, AL MSA",Cigna LocalPlus,,,4505832.0,1,5374296.0,1
"Gadsden, AL MSA",Cigna OAP,4838152.0,2,4509636.0,2,5381867.0,3
"Gadsden, AL MSA",Cigna PPO,4852532.0,3,4513951.0,3,5380948.0,2
"Gadsden, AL MSA",UHC Choice POS Plus,,,4623806.0,5,5518903.0,4
"Gadsden, AL MSA",UHC POS,4775376.0,1,4624549.0,6,5519974.0,5
"Gadsden, AL MSA",UHC PPO,,,4632892.0,7,5528827.0,6
"Gainesville, FL MSA",Aetna Choice POS,6045062.0,3,5734126.0,1,6287590.0,3
"Gainesville, FL MSA",Aetna Open Choice PPO,6070937.0,4,5739577.0,2,6284203.0,2
"Gainesville, FL MSA",BCBS PPO,5987545.0,2,5893692.0,5,6134899.0,1
"Gainesville, FL MSA",Cigna LocalPlus,,,6100786.0,8,6464026.0,8
"Gainesville, FL MSA",Cigna OAP,6316190.0,6,6125337.0,9,6499328.0,9
"Gainesville, FL MSA",Cigna PPO,6176858.0,5,6027491.0,7,6448241.0,7
"Gainesville, FL MSA",UHC Choice POS Plus,,,5882698.0,4,6375437.0,6
"Gainesville, FL MSA",UHC POS,5948206.0,1,5876630.0,3,6370548.0,5
"Gainesville, FL MSA",UHC PPO,,,5952098.0,6,6366631.0,4
"Gainesville, GA MSA",Aetna Choice POS,6479582.0,2,5688829.0,5,6321305.0,5
"Gainesville, GA MSA",Aetna Open Choice PPO,6551353.0,3,5683341.0,3,6316774.0,4
"Gainesville, GA MSA",BCBS PPO,6876876.0,6,5781879.0,8,6353899.0,9
"Gainesville, GA MSA",Cigna LocalPlus,,,5782949.0,9,6332292.0,7
"Gainesville, GA MSA",Cigna OAP,6648014.0,4,5769892.0,6,6330143.0,6
"Gainesville, GA MSA",Cigna PPO,6649865.0,5,5777408.0,7,6334181.0,8
"Gainesville, GA MSA",UHC Choice POS Plus,,,5680798.0,1,6301519.0,3
"Gainesville, GA MSA",UHC POS,6465005.0,1,5683611.0,4,6296496.0,2
"Gainesville, GA MSA",UHC PPO,,,5681206.0,2,6295681.0,1
"Glens Falls, NY MSA",Aetna Choice POS,5320167.0,3,5573799.0,9,6179940.0,9
"Glens Falls, NY MSA",Aetna Open Choice PPO,5313272.0,2,5576338.0,10,6181135.0,10
"Glens Falls, NY MSA",Anthem BCBS NY Empire PPO,665084.0,1,5474327.0,1,5858196.0,1
"Glens Falls, NY MSA",BCBS PPO,5371100.0,4,5512676.0,6,6081345.0,3
"Glens Falls, NY MSA",Cigna LocalPlus,,,5515975.0,8,6062698.0,2
"Glens Falls, NY MSA",Cigna OAP,5421616.0,7,5507492.0,5,6091107.0,5
"Glens Falls, NY MSA",Cigna PPO,5418903.0,6,5514217.0,7,6090958.0,4
"Glens Falls, NY MSA",UHC Choice POS Plus,,,5494639.0,2,6094904.0,6
"Glens Falls, NY MSA",UHC POS,5397436.0,5,5495916.0,3,6095979.0,7
"Glens Falls, NY MSA",UHC PPO,,,5496418.0,4,6097571.0,8
"Goldsboro, NC MSA",Aetna Choice POS,6368152.0,5,6022664.0,4,6464991.0,4
"Goldsboro, NC MSA",Aetna Open Choice PPO,6438395.0,6,6024234.0,5,6474577.0,6
"Goldsboro, NC MSA",BCBS PPO,6101769.0,3,6106268.0,9,6465133.0,5
"Goldsboro, NC MSA",Cigna LocalPlus,,,5874131.0,3,6271699.0,1
"Goldsboro, NC MSA",Cigna OAP,6081166.0,1,5867522.0,1,6278115.0,2
"Goldsboro, NC MSA",Cigna PPO,6085475.0,2,5869166.0,2,6279086.0,3
"Goldsboro, NC MSA",UHC Choice POS Plus,,,6059825.0,6,6633428.0,8
"Goldsboro, NC MSA",UHC POS,6153834.0,4,6066694.0,7,6617597.0,7
"Goldsboro, NC MSA",UHC PPO,,,6078254.0,8,6644510.0,9
"Grand Forks, ND-MN MSA",Aetna Choice POS,6009314.0,2,6093018.0,2,6192734.0,2
"Grand Forks, ND-MN MSA",Aetna Open Choice PPO,6008911.0,1,6089888.0,1,6192684.0,1
"Grand Forks, ND-MN MSA",BCBS PPO,6554070.0,6,6335296.0,9,6683763.0,9
"Grand Forks, ND-MN MSA",Cigna LocalPlus,,,6109637.0,5,6346345.0,3
"Grand Forks, ND-MN MSA",Cigna OAP,6215273.0,4,6137575.0,7,6387493.0,5
"Grand Forks, ND-MN MSA",Cigna PPO,6216761.0,5,6135302.0,6,6383246.0,4
"Grand Forks, ND-MN MSA",UHC Choice POS Plus,,,6277723.0,8,6549841.0,8
"Grand Forks, ND-MN MSA",UHC POS,6180871.0,3,6097957.0,3,6502234.0,7
"Grand Forks, ND-MN MSA",UHC PPO,,,6098976.0,4,6501727.0,6
"Grand Junction, CO MSA",Aetna Choice POS,6643149.0,3,6666810.0,5,6888468.0,3
"Grand Junction, CO MSA",Aetna Open Choice PPO,6643234.0,4,6663589.0,4,6889570.0,4
"Grand Junction, CO MSA",BCBS PPO,7184870.0,6,7084760.0,9,7236320.0,7
"Grand Junction, CO MSA",Cigna LocalPlus,,,6259178.0,1,6702284.0,1
"Grand Junction, CO MSA",Cigna OAP,6524662.0,2,6381512.0,3,6777282.0,2
"Grand Junction, CO MSA",Cigna PPO,6377612.0,1,6297279.0,2,7033825.0,6
"Grand Junction, CO MSA",UHC Choice POS Plus,,,7016169.0,8,7341564.0,9
"Grand Junction, CO MSA",UHC POS,6839735.0,5,6816224.0,6,6978794.0,5
"Grand Junction, CO MSA",UHC PPO,,,7003928.0,7,7336124.0,8
"Grand Rapids-Wyoming, MI MSA",Aetna Choice POS,5366331.0,4,5073336.0,8,5806536.0,6
"Grand Rapids-Wyoming, MI MSA",Aetna Open Choice PPO,5371168.0,5,5070891.0,7,5812710.0,7
"Grand Rapids-Wyoming, MI MSA",BCBS PPO,5384763.0,6,5279369.0,9,5952880.0,9
"Grand Rapids-Wyoming, MI MSA",Cigna LocalPlus,,,5070860.0,6,5815815.0,8
"Grand Rapids-Wyoming, MI MSA",Cigna OAP,5309925.0,3,5045561.0,4,5756413.0,4
"Grand Rapids-Wyoming, MI MSA",Cigna PPO,5306349.0,2,5045784.0,5,5768774.0,5
"Grand Rapids-Wyoming, MI MSA",UHC Choice POS Plus,,,4999838.0,2,5681823.0,2
"Grand Rapids-Wyoming, MI MSA",UHC POS,5157016.0,1,4994315.0,1,5681423.0,1
"Grand Rapids-Wyoming, MI MSA",UHC PPO,,,5006762.0,3,5683888.0,3
"Great Falls, MT MSA",Aetna Choice POS,6082030.0,5,5824647.0,3,6490999.0,2
"Great Falls, MT MSA",Aetna Open Choice PPO,6080449.0,4,5809565.0,1,6489695.0,1
"Great Falls, MT MSA",BCBS PPO,6087862.0,6,5924036.0,9,6659311.0,9
"Great Falls, MT MSA",Cigna LocalPlus,,,5857526.0,8,6503113.0,4
"Great Falls, MT MSA",Cigna OAP,6052449.0,3,5856150.0,7,6503109.0,3
"Great Falls, MT MSA",Cigna PPO,6052076.0,2,5853770.0,6,6504386.0,5
"Great Falls, MT MSA",UHC Choice POS Plus,,,5831184.0,5,6512804.0,6
"Great Falls, MT MSA",UHC POS,6043164.0,1,5824573.0,2,6513523.0,7
"Great Falls, MT MSA",UHC PPO,,,5824656.0,4,6513574.0,8
"Greeley, CO MSA",Aetna Choice POS,6982244.0,5,6901145.0,6,6966379.0,4
"Greeley, CO MSA",Aetna Open Choice PPO,6918911.0,4,6780641.0,4,6990940.0,5
"Greeley, CO MSA",BCBS PPO,7124590.0,6,7054027.0,9,7390345.0,9
"Greeley, CO MSA",Cigna LocalPlus,,,6469345.0,1,6183707.0,1
"Greeley, CO MSA",Cigna OAP,6780203.0,2,6712940.0,3,6737268.0,2
"Greeley, CO MSA",Cigna PPO,6636622.0,1,6847870.0,5,7247508.0,8
"Greeley, CO MSA",UHC Choice POS Plus,,,6917750.0,7,6994373.0,6
"Greeley, CO MSA",UHC POS,6802839.0,3,6703348.0,2,6904465.0,3
"Greeley, CO MSA",UHC PPO,,,6974374.0,8,7028012.0,7
"Green Bay, WI MSA",Aetna Choice POS,7391686.0,2,7525533.0,5,7970871.0,8
"Green Bay, WI MSA",Aetna Open Choice PPO,7396319.0,3,7527560.0,6,7974989.0,9
"Green Bay, WI MSA",BCBS PPO,7906862.0,6,7810412.0,8,7684215.0,5
"Green Bay, WI MSA",Cigna LocalPlus,,,7849805.0,9,7808544.0,7
"Green Bay, WI MSA",Cigna OAP,7690287.0,5,7750285.0,7,7796228.0,6
"Green Bay, WI MSA",Cigna PPO,7505806.0,4,7343020.0,3,7587451.0,3
"Green Bay, WI MSA",UHC Choice POS Plus,,,7264891.0,1,7580056.0,1
"Green Bay, WI MSA",UHC POS,7370578.0,1,7296104.0,2,7642154.0,4
"Green Bay, WI MSA",UHC PPO,,,7477891.0,4,7580589.0,2
"Greensboro-High Point, NC MSA",Aetna Choice POS,5742381.0,1,6022311.0,5,6352723.0,6
"Greensboro-High Point, NC MSA",Aetna Open Choice PPO,5835301.0,5,6046320.0,6,6351679.0,5
"Greensboro-High Point, NC MSA",BCBS PPO,5763790.0,2,5963230.0,4,6287347.0,4
"Greensboro-High Point, NC MSA",Cigna LocalPlus,,,5774054.0,2,6104070.0,2
"Greensboro-High Point, NC MSA",Cigna OAP,5771268.0,3,5772353.0,1,6103368.0,1
"Greensboro-High Point, NC MSA",Cigna PPO,5793831.0,4,5779534.0,3,6106387.0,3
"Greensboro-High Point, NC MSA",UHC Choice POS Plus,,,6077272.0,7,6450478.0,7
"Greensboro-High Point, NC MSA",UHC POS,5905318.0,6,6079902.0,8,6450938.0,8
"Greensboro-High Point, NC MSA",UHC PPO,,,6085482.0,9,6458666.0,9
"Greenville, NC MSA",Aetna Choice POS,5718341.0,5,5753106.0,7,6232902.0,8
"Greenville, NC MSA",Aetna Open Choice PPO,5681989.0,4,5754274.0,8,6230571.0,7
"Greenville, NC MSA",BCBS PPO,5761154.0,6,5774002.0,9,6340605.0,9
"Greenville, NC MSA",Cigna LocalPlus,,,5448127.0,2,6024678.0,1
"Greenville, NC MSA",Cigna OAP,5677677.0,3,5447718.0,1,6026124.0,2
"Greenville, NC MSA",Cigna PPO,5672150.0,2,5448575.0,3,6026279.0,3
"Greenville, NC MSA",UHC Choice POS Plus,,,5539984.0,5,6152893.0,4
"Greenville, NC MSA",UHC POS,5630524.0,1,5542295.0,6,6157094.0,6
"Greenville, NC MSA",UHC PPO,,,5539425.0,4,6153569.0,5
"Greenville-Mauldin-Easley, SC MSA",Aetna Choice POS,6435064.0,4,5996182.0,1,6394150.0,1
"Greenville-Mauldin-Easley, SC MSA",Aetna Open Choice PPO,6445156.0,5,6000194.0,2,6397293.0,2
"Greenville-Mauldin-Easley, SC MSA",BCBS PPO,6350341.0,3,6106423.0,3,6475228.0,6
"Greenville-Mauldin-Easley, SC MSA",Cigna LocalPlus,,,6134705.0,4,6398916.0,4
"Greenville-Mauldin-Easley, SC MSA",Cigna OAP,6328614.0,2,6143748.0,6,6400165.0,5
"Greenville-Mauldin-Easley, SC MSA",Cigna PPO,6318070.0,1,6140164.0,5,6397751.0,3
"Greenville-Mauldin-Easley, SC MSA",UHC Choice POS Plus,,,6416857.0,9,6694618.0,7
"Greenville-Mauldin-Easley, SC MSA",UHC POS,6460563.0,6,6394503.0,7,6694907.0,8
"Greenville-Mauldin-Easley, SC MSA",UHC PPO,,,6400125.0,8,6714420.0,9
"Gulfport-Biloxi, MS MSA",Aetna Choice POS,5144710.0,4,4924168.0,4,5374848.0,5
"Gulfport-Biloxi, MS MSA",Aetna Open Choice PPO,5152430.0,5,4935703.0,6,5374775.0,4
"Gulfport-Biloxi, MS MSA",BCBS PPO,5090296.0,2,4921819.0,3,5408629.0,6
"Gulfport-Biloxi, MS MSA",Cigna LocalPlus,,,5048872.0,9,5214470.0,3
"Gulfport-Biloxi, MS MSA",Cigna OAP,5009820.0,1,4799752.0,2,5206916.0,2
"Gulfport-Biloxi, MS MSA",Cigna PPO,5101390.0,3,4747336.0,1,5147600.0,1
"Gulfport-Biloxi, MS MSA",UHC Choice POS Plus,,,4937609.0,7,5413576.0,7
"Gulfport-Biloxi, MS MSA",UHC POS,5243422.0,6,4932929.0,5,5415237.0,8
"Gulfport-Biloxi, MS MSA",UHC PPO,,,4980311.0,8,5440862.0,9
HI NONMETROPOLITAN AREA,Aetna Choice POS,5951082.0,4,5918558.0,5,6474937.0,8
HI NONMETROPOLITAN AREA,Aetna Open Choice PPO,5947066.0,3,5917347.0,4,6476439.0,9
HI NONMETROPOLITAN AREA,BCBS PPO,6077263.0,6,5975611.0,9,6434663.0,7
HI NONMETROPOLITAN AREA,Cigna LocalPlus,,,5908016.0,1,6377422.0,3
HI NONMETROPOLITAN AREA,Cigna OAP,5868560.0,1,5914361.0,3,6373840.0,1
HI NONMETROPOLITAN AREA,Cigna PPO,5886083.0,2,5908834.0,2,6375374.0,2
HI NONMETROPOLITAN AREA,UHC Choice POS Plus,,,5941474.0,6,6407746.0,4
HI NONMETROPOLITAN AREA,UHC POS,5979686.0,5,5945624.0,8,6409588.0,6
HI NONMETROPOLITAN AREA,UHC PPO,,,5944482.0,7,6409473.0,5
"Hagerstown-Martinsburg, MD-WV MSA",Aetna Choice POS,5656000.0,6,5568675.0,2,6030021.0,3
"Hagerstown-Martinsburg, MD-WV MSA",Aetna Open Choice PPO,5655462.0,5,5570921.0,3,6029611.0,2
"Hagerstown-Martinsburg, MD-WV MSA",BCBS PPO,5414300.0,1,5395252.0,1,5965920.0,1
"Hagerstown-Martinsburg, MD-WV MSA",Cigna LocalPlus,,,5804519.0,5,6124458.0,4
"Hagerstown-Martinsburg, MD-WV MSA",Cigna OAP,5579168.0,2,5814368.0,6,6128796.0,6
"Hagerstown-Martinsburg, MD-WV MSA",Cigna PPO,5607209.0,3,5799130.0,4,6126961.0,5
"Hagerstown-Martinsburg, MD-WV MSA",UHC Choice POS Plus,,,5861159.0,8,6170597.0,7
"Hagerstown-Martinsburg, MD-WV MSA",UHC POS,5634026.0,4,5847854.0,7,6179091.0,8
"Hagerstown-Martinsburg, MD-WV MSA",UHC PPO,,,5935461.0,9,6229590.0,9
"Hanford-Corcoran, CA MSA",Aetna Choice POS,6271449.0,4,6217511.0,7,6764168.0,10
"Hanford-Corcoran, CA MSA",Aetna Open Choice PPO,6271554.0,5,6220180.0,8,6760464.0,9
"Hanford-Corcoran, CA MSA",BCBS PPO,6578888.0,7,6285660.0,9,6726973.0,8
"Hanford-Corcoran, CA MSA",BS CA Blue Shield Preferred Network,6311001.0,6,6299718.0,10,6721006.0,7
"Hanford-Corcoran, CA MSA",Cigna LocalPlus,,,6078419.0,1,6585835.0,1
"Hanford-Corcoran, CA MSA",Cigna OAP,6146175.0,1,6086383.0,2,6618415.0,3
"Hanford-Corcoran, CA MSA",Cigna PPO,6149421.0,2,6086527.0,3,6617972.0,2
"Hanford-Corcoran, CA MSA",UHC Choice POS Plus,,,6190679.0,5,6678743.0,5
"Hanford-Corcoran, CA MSA",UHC POS,6234011.0,3,6191538.0,6,6670396.0,4
"Hanford-Corcoran, CA MSA",UHC PPO,,,6185758.0,4,6680210.0,6
"Harrisburg-Carlisle, PA MSA",Aetna Choice POS,6045201.0,3,5633329.0,2,5956164.0,4
"Harrisburg-Carlisle, PA MSA",Aetna Open Choice PPO,6079318.0,4,5634768.0,3,5953939.0,3
"Harrisburg-Carlisle, PA MSA",BCBS PPO,3058897.0,2,5512778.0,1,5922659.0,1
"Harrisburg-Carlisle, PA MSA",Capital BC PA PPO,6275054.0,5,5926123.0,11,6459695.0,11
"Harrisburg-Carlisle, PA MSA",Cigna LocalPlus,,,5811405.0,7,6158230.0,7
"Harrisburg-Carlisle, PA MSA",Cigna OAP,6492114.0,7,5807325.0,6,6148409.0,5
"Harrisburg-Carlisle, PA MSA",Cigna PPO,6494505.0,8,5806824.0,5,6149599.0,6
"Harrisburg-Carlisle, PA MSA",Independence BC PA Personal Choice,10641.0,1,5800479.0,4,5948247.0,2
"Harrisburg-Carlisle, PA MSA",UHC Choice POS Plus,,,5920342.0,10,6239153.0,9
"Harrisburg-Carlisle, PA MSA",UHC POS,6486530.0,6,5920179.0,9,6238453.0,8
"Harrisburg-Carlisle, PA MSA",UHC PPO,,,5920025.0,8,6240263.0,10
"Harrisonburg, VA MSA",Aetna Choice POS,5682847.0,5,5491585.0,5,6087588.0,4
"Harrisonburg, VA MSA",Aetna Open Choice PPO,5680786.0,4,5492176.0,6,6088624.0,5
"Harrisonburg, VA MSA",BCBS PPO,5661672.0,1,5449855.0,4,6126426.0,6
"Harrisonburg, VA MSA",Cigna LocalPlus,,,5413436.0,1,6068977.0,2
"Harrisonburg, VA MSA",Cigna OAP,5668615.0,2,5415747.0,2,6068215.0,1
"Harrisonburg, VA MSA",Cigna PPO,5673827.0,3,5421228.0,3,6072940.0,3
"Harrisonburg, VA MSA",UHC Choice POS Plus,,,5532096.0,8,6191949.0,7
"Harrisonburg, VA MSA",UHC POS,5731737.0,6,5530977.0,7,6194325.0,8
"Harrisonburg, VA MSA",UHC PPO,,,5554857.0,9,6208541.0,9
"Hartford-West Hartford-East Hartford, CT MSA",Aetna Choice POS,6618902.0,1,6396966.0,5,6810176.0,4
"Hartford-West Hartford-East Hartford, CT MSA",Aetna Open Choice PPO,6686157.0,3,6405376.0,6,6821506.0,5
"Hartford-West Hartford-East Hartford, CT MSA",BCBS PPO,6683507.0,2,6259497.0,1,6865539.0,6
"Hartford-West Hartford-East Hartford, CT MSA",Cigna LocalPlus,,,6361233.0,2,6713190.0,2
"Hartford-West Hartford-East Hartford, CT MSA",Cigna OAP,6771398.0,5,6367969.0,3,6727696.0,3
"Hartford-West Hartford-East Hartford, CT MSA",Cigna PPO,6711428.0,4,6379537.0,4,6700725.0,1
"Hartford-West Hartford-East Hartford, CT MSA",UHC Choice POS Plus,,,6480726.0,7,6936806.0,7
"Hartford-West Hartford-East Hartford, CT MSA",UHC POS,6865356.0,6,6486214.0,8,6961184.0,8
"Hartford-West Hartford-East Hartford, CT MSA",UHC PPO,,,6505900.0,9,6967662.0,9
"Hattiesburg, MS MSA",Aetna Choice POS,4911686.0,3,4790886.0,1,5561129.0,2
"Hattiesburg, MS MSA",Aetna Open Choice PPO,4910297.0,2,4795159.0,2,5561365.0,3
"Hattiesburg, MS MSA",BCBS PPO,4877006.0,1,4886839.0,3,5558350.0,1
"Hattiesburg, MS MSA",Cigna LocalPlus,,,4937102.0,8,5581215.0,6
"Hattiesburg, MS MSA",Cigna OAP,5033286.0,4,4935925.0,7,5580922.0,5
"Hattiesburg, MS MSA",Cigna PPO,5048022.0,5,4938301.0,9,5581900.0,7
"Hattiesburg, MS MSA",UHC Choice POS Plus,,,4921279.0,6,5587680.0,8
"Hattiesburg, MS MSA",UHC POS,5104987.0,6,4917821.0,4,5563943.0,4
"Hattiesburg, MS MSA",UHC PPO,,,4920849.0,5,5589187.0,9
"Hickory-Lenoir-Morganton, NC MSA",Aetna Choice POS,5543778.0,3,5660901.0,5,6096723.0,9
"Hickory-Lenoir-Morganton, NC MSA",Aetna Open Choice PPO,5549812.0,4,5672457.0,6,6095866.0,8
"Hickory-Lenoir-Morganton, NC MSA",BCBS PPO,5440642.0,1,5522002.0,1,5909643.0,4
"Hickory-Lenoir-Morganton, NC MSA",Cigna LocalPlus,,,5561318.0,3,5864667.0,3
"Hickory-Lenoir-Morganton, NC MSA",Cigna OAP,5503225.0,2,5554060.0,2,5844113.0,1
"Hickory-Lenoir-Morganton, NC MSA",Cigna PPO,5561335.0,6,5585283.0,4,5853071.0,2
